Networks/mnist_61_multi_lin_3.onnx,Properties/prop_61_multi_lin_3_label_1.vnnlib,20
Networks/mnist_2_multi_lin_3.onnx,Properties/prop_2_multi_lin_3_label_7.vnnlib,20
Networks/mnist_35_multi_lin_3.onnx,Properties/prop_35_multi_lin_3_label_0.vnnlib,20
Networks/mnist_82_multi_lin_3.onnx,Properties/prop_82_multi_lin_3_label_4.vnnlib,20
Networks/mnist_81_multi_lin_3.onnx,Properties/prop_81_multi_lin_3_label_6.vnnlib,20
Networks/mnist_8_multi_lin_3.onnx,Properties/prop_8_multi_lin_3_label_0.vnnlib,20
Networks/mnist_79_multi_lin_3.onnx,Properties/prop_79_multi_lin_3_label_3.vnnlib,20
Networks/mnist_57_multi_lin_3.onnx,Properties/prop_57_multi_lin_3_label_1.vnnlib,20
Networks/mnist_14_multi_lin_3.onnx,Properties/prop_14_multi_lin_3_label_2.vnnlib,20
Networks/mnist_19_multi_lin_3.onnx,Properties/prop_19_multi_lin_3_label_6.vnnlib,20
Networks/mnist_0_multi_lin_3.onnx,Properties/prop_0_multi_lin_3_label_1.vnnlib,20
Networks/mnist_96_multi_lin_3.onnx,Properties/prop_96_multi_lin_3_label_0.vnnlib,20
Networks/mnist_95_multi_lin_3.onnx,Properties/prop_95_multi_lin_3_label_7.vnnlib,20
Networks/mnist_33_multi_lin_3.onnx,Properties/prop_33_multi_lin_3_label_8.vnnlib,20
Networks/mnist_13_multi_lin_3.onnx,Properties/prop_13_multi_lin_3_label_7.vnnlib,20
Networks/mnist_5_multi_lin_3.onnx,Properties/prop_5_multi_lin_3_label_0.vnnlib,20
Networks/mnist_71_multi_lin_3.onnx,Properties/prop_71_multi_lin_3_label_1.vnnlib,20
Networks/mnist_51_multi_lin_3.onnx,Properties/prop_51_multi_lin_3_label_8.vnnlib,20
Networks/mnist_98_multi_lin_3.onnx,Properties/prop_98_multi_lin_3_label_4.vnnlib,20
Networks/mnist_44_multi_lin_3.onnx,Properties/prop_44_multi_lin_3_label_2.vnnlib,20
Networks/mnist_38_multi_lin_3.onnx,Properties/prop_38_multi_lin_3_label_2.vnnlib,20
Networks/mnist_50_multi_lin_3.onnx,Properties/prop_50_multi_lin_3_label_5.vnnlib,20
Networks/mnist_68_multi_lin_3.onnx,Properties/prop_68_multi_lin_3_label_1.vnnlib,20
Networks/mnist_55_multi_lin_3.onnx,Properties/prop_55_multi_lin_3_label_0.vnnlib,20
Networks/mnist_64_multi_lin_3.onnx,Properties/prop_64_multi_lin_3_label_2.vnnlib,20
Networks/mnist_70_multi_lin_3.onnx,Properties/prop_70_multi_lin_3_label_6.vnnlib,20
Networks/mnist_59_multi_lin_3.onnx,Properties/prop_59_multi_lin_3_label_1.vnnlib,20
Networks/mnist_75_multi_lin_3.onnx,Properties/prop_75_multi_lin_3_label_9.vnnlib,20
Networks/mnist_34_multi_lin_3.onnx,Properties/prop_34_multi_lin_3_label_7.vnnlib,20
Networks/mnist_43_multi_lin_3.onnx,Properties/prop_43_multi_lin_3_label_7.vnnlib,20
Networks/mnist_22_multi_lin_3.onnx,Properties/prop_22_multi_lin_3_label_1.vnnlib,20
Networks/mnist_74_multi_lin_3.onnx,Properties/prop_74_multi_lin_3_label_2.vnnlib,20
Networks/mnist_58_multi_lin_3.onnx,Properties/prop_58_multi_lin_3_label_6.vnnlib,20
Networks/mnist_92_multi_lin_3.onnx,Properties/prop_92_multi_lin_3_label_1.vnnlib,20
Networks/mnist_7_multi_lin_3.onnx,Properties/prop_7_multi_lin_3_label_7.vnnlib,20
Networks/mnist_88_multi_lin_3.onnx,Properties/prop_88_multi_lin_3_label_2.vnnlib,20
Networks/mnist_20_multi_lin_3.onnx,Properties/prop_20_multi_lin_3_label_8.vnnlib,20
Networks/mnist_4_multi_lin_3.onnx,Properties/prop_4_multi_lin_3_label_4.vnnlib,20
Networks/mnist_25_multi_lin_3.onnx,Properties/prop_25_multi_lin_3_label_8.vnnlib,20
Networks/mnist_42_multi_lin_3.onnx,Properties/prop_42_multi_lin_3_label_2.vnnlib,20
Networks/mnist_29_multi_lin_3.onnx,Properties/prop_29_multi_lin_3_label_3.vnnlib,20
Networks/mnist_77_multi_lin_3.onnx,Properties/prop_77_multi_lin_3_label_3.vnnlib,20
Networks/mnist_65_multi_lin_3.onnx,Properties/prop_65_multi_lin_3_label_9.vnnlib,20
Networks/mnist_67_multi_lin_3.onnx,Properties/prop_67_multi_lin_3_label_4.vnnlib,20
Networks/mnist_80_multi_lin_3.onnx,Properties/prop_80_multi_lin_3_label_0.vnnlib,20
Networks/mnist_86_multi_lin_3.onnx,Properties/prop_86_multi_lin_3_label_9.vnnlib,20
Networks/mnist_21_multi_lin_3.onnx,Properties/prop_21_multi_lin_3_label_8.vnnlib,20
Networks/mnist_12_multi_lin_3.onnx,Properties/prop_12_multi_lin_3_label_3.vnnlib,20
Networks/mnist_3_multi_lin_3.onnx,Properties/prop_3_multi_lin_3_label_1.vnnlib,20
Networks/mnist_94_multi_lin_3.onnx,Properties/prop_94_multi_lin_3_label_2.vnnlib,20
Networks/mnist_66_multi_lin_3.onnx,Properties/prop_66_multi_lin_3_label_8.vnnlib,20
Networks/mnist_90_multi_lin_3.onnx,Properties/prop_90_multi_lin_3_label_0.vnnlib,20
Networks/mnist_46_multi_lin_3.onnx,Properties/prop_46_multi_lin_3_label_6.vnnlib,20
Networks/mnist_16_multi_lin_3.onnx,Properties/prop_16_multi_lin_3_label_2.vnnlib,20
Networks/mnist_39_multi_lin_3.onnx,Properties/prop_39_multi_lin_3_label_1.vnnlib,20
Networks/mnist_53_multi_lin_3.onnx,Properties/prop_53_multi_lin_3_label_0.vnnlib,20
Networks/mnist_85_multi_lin_3.onnx,Properties/prop_85_multi_lin_3_label_8.vnnlib,20
Networks/mnist_69_multi_lin_3.onnx,Properties/prop_69_multi_lin_3_label_0.vnnlib,20
Networks/mnist_97_multi_lin_3.onnx,Properties/prop_97_multi_lin_3_label_8.vnnlib,20
Networks/mnist_26_multi_lin_3.onnx,Properties/prop_26_multi_lin_3_label_6.vnnlib,20
Networks/mnist_73_multi_lin_3.onnx,Properties/prop_73_multi_lin_3_label_8.vnnlib,20
Networks/mnist_18_multi_lin_3.onnx,Properties/prop_18_multi_lin_3_label_3.vnnlib,20
Networks/mnist_76_multi_lin_3.onnx,Properties/prop_76_multi_lin_3_label_1.vnnlib,20
Networks/mnist_49_multi_lin_3.onnx,Properties/prop_49_multi_lin_3_label_4.vnnlib,20
Networks/mnist_45_multi_lin_3.onnx,Properties/prop_45_multi_lin_3_label_4.vnnlib,20
Networks/mnist_54_multi_lin_3.onnx,Properties/prop_54_multi_lin_3_label_3.vnnlib,20
